variant,n_states,connectivity,seed,depth,budget,learning_rate,temperature,arm,accuracy,measured_nnz,test_weights_unchanged
width-s8-dense-d1-8,8,dense,3503703373795356757,2,960,0.035000,1.0000,shuffled-label,0.030000,128,true
width-s8-dense-d1-8,8,dense,3503703373795356757,2,960,0.035000,hard,shuffled-label,0.097500,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,2,960,0.035000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,2,960,0.035000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,2,960,0.035000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,2,960,0.035000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,2,960,0.035000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,2,960,0.035000,2.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,2,960,0.035000,1.0000,shuffled-label,0.052500,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,2,960,0.035000,hard,shuffled-label,0.050000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,2,960,0.035000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,2,960,0.035000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,2,960,0.035000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,2,960,0.035000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,2,960,0.035000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,2,960,0.035000,2.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,2,960,0.035000,1.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,2,960,0.035000,hard,shuffled-label,0.075000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,2,960,0.035000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,2,960,0.035000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,2,960,0.035000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,2,960,0.035000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,2,960,0.035000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,2,960,0.035000,2.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,2,960,0.035000,1.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,2,960,0.035000,hard,shuffled-label,0.085000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,2,960,0.035000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,2,960,0.035000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,2,960,0.035000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,2,960,0.035000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,2,960,0.035000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,2,960,0.035000,2.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,2,960,0.035000,1.0000,shuffled-label,0.035000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,2,960,0.035000,hard,shuffled-label,0.060000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,2,960,0.070000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,2,960,0.070000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,2,960,0.070000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,2,960,0.070000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,2,960,0.070000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,2,960,0.070000,2.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,2,960,0.070000,1.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,2,960,0.070000,hard,shuffled-label,0.067500,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,2,960,0.070000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,2,960,0.070000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,2,960,0.070000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,2,960,0.070000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,2,960,0.070000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,2,960,0.070000,2.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,2,960,0.070000,1.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,2,960,0.070000,hard,shuffled-label,0.082500,128,true
width-s8-dense-d1-8,8,dense,10584633876018000958,2,960,0.070000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,10584633876018000958,2,960,0.070000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,10584633876018000958,2,960,0.070000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,10584633876018000958,2,960,0.070000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,10584633876018000958,2,960,0.070000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,10584633876018000958,2,960,0.070000,2.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,10584633876018000958,2,960,0.070000,1.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,10584633876018000958,2,960,0.070000,hard,shuffled-label,0.060000,128,true
width-s8-dense-d1-8,8,dense,3503703373795356757,2,960,0.070000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,3503703373795356757,2,960,0.070000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,3503703373795356757,2,960,0.070000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,3503703373795356757,2,960,0.070000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,3503703373795356757,2,960,0.070000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,3503703373795356757,2,960,0.070000,2.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,3503703373795356757,2,960,0.070000,1.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,3503703373795356757,2,960,0.070000,hard,shuffled-label,0.052500,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,2,960,0.070000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,2,960,0.070000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,2,960,0.070000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,2,960,0.070000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,2,960,0.070000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,2,960,0.070000,2.0000,shuffled-label,0.032500,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,2,960,0.070000,1.0000,shuffled-label,0.032500,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,2,960,0.070000,hard,shuffled-label,0.067500,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,2,960,0.070000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,2,960,0.070000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,2,960,0.070000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,2,960,0.070000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,2,960,0.070000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,2,960,0.070000,2.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,2,960,0.070000,1.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,2,960,0.070000,hard,shuffled-label,0.050000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,2,960,0.070000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,2,960,0.070000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,2,960,0.070000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,2,960,0.070000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,2,960,0.070000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,2,960,0.070000,2.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,2,960,0.070000,1.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,2,960,0.070000,hard,shuffled-label,0.095000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,2,960,0.070000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,2,960,0.070000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,2,960,0.070000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,2,960,0.070000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,2,960,0.070000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,2,960,0.070000,2.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,2,960,0.070000,1.0000,shuffled-label,0.030000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,2,960,0.070000,hard,shuffled-label,0.090000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,3,960,0.035000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,3,960,0.035000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,3,960,0.035000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,3,960,0.035000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,3,960,0.035000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,3,960,0.035000,2.0000,shuffled-label,0.115000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,3,960,0.035000,1.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,3,960,0.035000,hard,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,3,960,0.035000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,3,960,0.035000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,3,960,0.035000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,3,960,0.035000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,3,960,0.035000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,3,960,0.035000,2.0000,shuffled-label,0.087500,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,3,960,0.035000,1.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,3,960,0.035000,hard,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,10584633876018000958,3,960,0.035000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,10584633876018000958,3,960,0.035000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,10584633876018000958,3,960,0.035000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,10584633876018000958,3,960,0.035000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,10584633876018000958,3,960,0.035000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,10584633876018000958,3,960,0.035000,2.0000,shuffled-label,0.035000,128,true
width-s8-dense-d1-8,8,dense,10584633876018000958,3,960,0.035000,1.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,10584633876018000958,3,960,0.035000,hard,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,3503703373795356757,3,960,0.035000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,3503703373795356757,3,960,0.035000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,3503703373795356757,3,960,0.035000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,3503703373795356757,3,960,0.035000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,3503703373795356757,3,960,0.035000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,3503703373795356757,3,960,0.035000,2.0000,shuffled-label,0.110000,128,true
width-s8-dense-d1-8,8,dense,3503703373795356757,3,960,0.035000,1.0000,shuffled-label,0.007500,128,true
width-s8-dense-d1-8,8,dense,3503703373795356757,3,960,0.035000,hard,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,3,960,0.035000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,3,960,0.035000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,3,960,0.035000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,3,960,0.035000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,3,960,0.035000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,3,960,0.035000,2.0000,shuffled-label,0.045000,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,3,960,0.035000,1.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,3,960,0.035000,hard,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,3,960,0.035000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,3,960,0.035000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,3,960,0.035000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,3,960,0.035000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,3,960,0.035000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,3,960,0.035000,2.0000,shuffled-label,0.062500,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,3,960,0.035000,1.0000,shuffled-label,0.022500,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,3,960,0.035000,hard,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,3,960,0.035000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,3,960,0.035000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,3,960,0.035000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,3,960,0.035000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,3,960,0.035000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,3,960,0.035000,2.0000,shuffled-label,0.082500,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,3,960,0.035000,1.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,3,960,0.035000,hard,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,3,960,0.035000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,3,960,0.035000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,3,960,0.035000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,3,960,0.035000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,3,960,0.035000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,3,960,0.035000,2.0000,shuffled-label,0.075000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,3,960,0.035000,1.0000,shuffled-label,0.047500,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,3,960,0.035000,hard,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,3,960,0.070000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,3,960,0.070000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,3,960,0.070000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,3,960,0.070000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,3,960,0.070000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,3,960,0.070000,2.0000,shuffled-label,0.072500,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,3,960,0.070000,1.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,3,960,0.070000,hard,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,3,960,0.070000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,3,960,0.070000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,3,960,0.070000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,3,960,0.070000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,3,960,0.070000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,3,960,0.070000,2.0000,shuffled-label,0.027500,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,3,960,0.070000,1.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,3,960,0.070000,hard,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,10584633876018000958,3,960,0.070000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,10584633876018000958,3,960,0.070000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,10584633876018000958,3,960,0.070000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,10584633876018000958,3,960,0.070000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,10584633876018000958,3,960,0.070000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,10584633876018000958,3,960,0.070000,2.0000,shuffled-label,0.117500,128,true
width-s8-dense-d1-8,8,dense,10584633876018000958,3,960,0.070000,1.0000,shuffled-label,0.007500,128,true
width-s8-dense-d1-8,8,dense,10584633876018000958,3,960,0.070000,hard,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,3503703373795356757,3,960,0.070000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,3503703373795356757,3,960,0.070000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,3503703373795356757,3,960,0.070000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,3503703373795356757,3,960,0.070000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,3503703373795356757,3,960,0.070000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,3503703373795356757,3,960,0.070000,2.0000,shuffled-label,0.052500,128,true
width-s8-dense-d1-8,8,dense,3503703373795356757,3,960,0.070000,1.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,3503703373795356757,3,960,0.070000,hard,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,3,960,0.070000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,3,960,0.070000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,3,960,0.070000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,3,960,0.070000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,3,960,0.070000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,3,960,0.070000,2.0000,shuffled-label,0.062500,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,3,960,0.070000,1.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,6869996990457277544,3,960,0.070000,hard,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,3,960,0.070000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,3,960,0.070000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,3,960,0.070000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,3,960,0.070000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,3,960,0.070000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,3,960,0.070000,2.0000,shuffled-label,0.092500,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,3,960,0.070000,1.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,18234682480328173695,3,960,0.070000,hard,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,3,960,0.070000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,3,960,0.070000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,3,960,0.070000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,3,960,0.070000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,3,960,0.070000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,3,960,0.070000,2.0000,shuffled-label,0.057500,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,3,960,0.070000,1.0000,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,2001310518681822354,3,960,0.070000,hard,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,3,960,0.070000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,3,960,0.070000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,3,960,0.070000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,3,960,0.070000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,3,960,0.070000,soft,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,3,960,0.070000,2.0000,shuffled-label,0.087500,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,3,960,0.070000,1.0000,shuffled-label,0.012500,128,true
width-s8-dense-d1-8,8,dense,13400896689310720169,3,960,0.070000,hard,shuffled-label,0.000000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,4,960,0.035000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,4,960,0.035000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,4,960,0.035000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,4,960,0.035000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,4,960,0.035000,soft,shuffled-label,0.010000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,4,960,0.035000,2.0000,shuffled-label,0.130000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,4,960,0.035000,1.0000,shuffled-label,0.115000,128,true
width-s8-dense-d1-8,8,dense,15453320347936062484,4,960,0.035000,hard,shuffled-label,0.382500,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,4,960,0.035000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,4,960,0.035000,2.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,4,960,0.035000,1.0000,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,4,960,0.035000,hard,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,4,960,0.035000,soft,shuffled-label,0.010000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,4,960,0.035000,2.0000,shuffled-label,0.110000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,4,960,0.035000,1.0000,shuffled-label,0.110000,128,true
width-s8-dense-d1-8,8,dense,8371261729603450923,4,960,0.035000,hard,shuffled-label,0.152500,128,true
width-s8-dense-d1-8,8,dense,10584633876018000958,4,960,0.035000,soft,privileged-intermediate-target,1.000000,128,true
width-s8-dense-d1-8,8,dense,10584633876018000958,4,960,0.035000,2.0000,privileged-intermediate-target,1.000000,128,true
