seed,depth,budget,learning_rate,temperature,arm,accuracy,test_weights_unchanged
937440981967258938,8,1920,0.035000,hard,direct-terminal,0.217000,true
12336995258221445457,8,1920,0.035000,soft,direct-terminal,0.249000,true
12336995258221445457,8,1920,0.035000,2.0000,direct-terminal,0.273000,true
12336995258221445457,8,1920,0.035000,1.0000,direct-terminal,0.273000,true
12336995258221445457,8,1920,0.035000,0.5000,direct-terminal,0.273000,true
12336995258221445457,8,1920,0.035000,0.2500,direct-terminal,0.273000,true
12336995258221445457,8,1920,0.035000,0.1000,direct-terminal,0.243000,true
12336995258221445457,8,1920,0.035000,hard,direct-terminal,0.228000,true
14550357526309911908,8,1920,0.035000,soft,direct-terminal,0.243000,true
14550357526309911908,8,1920,0.035000,2.0000,direct-terminal,0.280000,true
14550357526309911908,8,1920,0.035000,1.0000,direct-terminal,0.268000,true
14550357526309911908,8,1920,0.035000,0.5000,direct-terminal,0.243000,true
14550357526309911908,8,1920,0.035000,0.2500,direct-terminal,0.241000,true
14550357526309911908,8,1920,0.035000,0.1000,direct-terminal,0.245000,true
14550357526309911908,8,1920,0.035000,hard,direct-terminal,0.237000,true
6315413713023973755,8,1920,0.035000,soft,direct-terminal,0.258000,true
6315413713023973755,8,1920,0.035000,2.0000,direct-terminal,0.250000,true
6315413713023973755,8,1920,0.035000,1.0000,direct-terminal,0.245000,true
6315413713023973755,8,1920,0.035000,0.5000,direct-terminal,0.230000,true
6315413713023973755,8,1920,0.035000,0.2500,direct-terminal,0.228000,true
6315413713023973755,8,1920,0.035000,0.1000,direct-terminal,0.208000,true
6315413713023973755,8,1920,0.035000,hard,direct-terminal,0.222000,true
17752165541379257742,8,1920,0.035000,soft,direct-terminal,0.283000,true
17752165541379257742,8,1920,0.035000,2.0000,direct-terminal,0.262000,true
17752165541379257742,8,1920,0.035000,1.0000,direct-terminal,0.262000,true
17752165541379257742,8,1920,0.035000,0.5000,direct-terminal,0.262000,true
17752165541379257742,8,1920,0.035000,0.2500,direct-terminal,0.239000,true
17752165541379257742,8,1920,0.035000,0.1000,direct-terminal,0.217000,true
17752165541379257742,8,1920,0.035000,hard,direct-terminal,0.225000,true
1447861344392032677,8,1920,0.035000,soft,direct-terminal,0.264000,true
1447861344392032677,8,1920,0.035000,2.0000,direct-terminal,0.236000,true
1447861344392032677,8,1920,0.035000,1.0000,direct-terminal,0.236000,true
1447861344392032677,8,1920,0.035000,0.5000,direct-terminal,0.236000,true
1447861344392032677,8,1920,0.035000,0.2500,direct-terminal,0.234000,true
1447861344392032677,8,1920,0.035000,0.1000,direct-terminal,0.216000,true
1447861344392032677,8,1920,0.035000,hard,direct-terminal,0.216000,true
15453308257587330068,8,1920,0.070000,soft,direct-terminal,0.254000,true
15453308257587330068,8,1920,0.070000,2.0000,direct-terminal,0.231000,true
15453308257587330068,8,1920,0.070000,1.0000,direct-terminal,0.231000,true
15453308257587330068,8,1920,0.070000,0.5000,direct-terminal,0.231000,true
15453308257587330068,8,1920,0.070000,0.2500,direct-terminal,0.252000,true
15453308257587330068,8,1920,0.070000,0.1000,direct-terminal,0.226000,true
15453308257587330068,8,1920,0.070000,hard,direct-terminal,0.234000,true
8371249665055979563,8,1920,0.070000,soft,direct-terminal,0.259000,true
8371249665055979563,8,1920,0.070000,2.0000,direct-terminal,0.249000,true
8371249665055979563,8,1920,0.070000,1.0000,direct-terminal,0.249000,true
8371249665055979563,8,1920,0.070000,0.5000,direct-terminal,0.251000,true
8371249665055979563,8,1920,0.070000,0.2500,direct-terminal,0.242000,true
8371249665055979563,8,1920,0.070000,0.1000,direct-terminal,0.240000,true
8371249665055979563,8,1920,0.070000,hard,direct-terminal,0.243000,true
10584648148176565310,8,1920,0.070000,soft,direct-terminal,0.280000,true
10584648148176565310,8,1920,0.070000,2.0000,direct-terminal,0.237000,true
10584648148176565310,8,1920,0.070000,1.0000,direct-terminal,0.237000,true
10584648148176565310,8,1920,0.070000,0.5000,direct-terminal,0.237000,true
10584648148176565310,8,1920,0.070000,0.2500,direct-terminal,0.237000,true
10584648148176565310,8,1920,0.070000,0.1000,direct-terminal,0.243000,true
10584648148176565310,8,1920,0.070000,hard,direct-terminal,0.235000,true
3503715438342828117,8,1920,0.070000,soft,direct-terminal,0.247000,true
3503715438342828117,8,1920,0.070000,2.0000,direct-terminal,0.254000,true
3503715438342828117,8,1920,0.070000,1.0000,direct-terminal,0.254000,true
3503715438342828117,8,1920,0.070000,0.5000,direct-terminal,0.254000,true
3503715438342828117,8,1920,0.070000,0.2500,direct-terminal,0.254000,true
3503715438342828117,8,1920,0.070000,0.1000,direct-terminal,0.248000,true
3503715438342828117,8,1920,0.070000,hard,direct-terminal,0.216000,true
6870017868308966504,8,1920,0.070000,soft,direct-terminal,0.243000,true
6870017868308966504,8,1920,0.070000,2.0000,direct-terminal,0.253000,true
6870017868308966504,8,1920,0.070000,1.0000,direct-terminal,0.253000,true
6870017868308966504,8,1920,0.070000,0.5000,direct-terminal,0.253000,true
6870017868308966504,8,1920,0.070000,0.2500,direct-terminal,0.253000,true
6870017868308966504,8,1920,0.070000,0.1000,direct-terminal,0.247000,true
6870017868308966504,8,1920,0.070000,hard,direct-terminal,0.238000,true
18234668199544023167,8,1920,0.070000,soft,direct-terminal,0.328000,true
18234668199544023167,8,1920,0.070000,2.0000,direct-terminal,0.243000,true
18234668199544023167,8,1920,0.070000,1.0000,direct-terminal,0.243000,true
18234668199544023167,8,1920,0.070000,0.5000,direct-terminal,0.243000,true
18234668199544023167,8,1920,0.070000,0.2500,direct-terminal,0.236000,true
18234668199544023167,8,1920,0.070000,0.1000,direct-terminal,0.223000,true
18234668199544023167,8,1920,0.070000,hard,direct-terminal,0.236000,true
2001287458986747026,8,1920,0.070000,soft,direct-terminal,0.265000,true
2001287458986747026,8,1920,0.070000,2.0000,direct-terminal,0.241000,true
2001287458986747026,8,1920,0.070000,1.0000,direct-terminal,0.241000,true
2001287458986747026,8,1920,0.070000,0.5000,direct-terminal,0.241000,true
2001287458986747026,8,1920,0.070000,0.2500,direct-terminal,0.260000,true
2001287458986747026,8,1920,0.070000,0.1000,direct-terminal,0.250000,true
2001287458986747026,8,1920,0.070000,hard,direct-terminal,0.223000,true
13400911004452511913,8,1920,0.070000,soft,direct-terminal,0.215000,true
13400911004452511913,8,1920,0.070000,2.0000,direct-terminal,0.218000,true
13400911004452511913,8,1920,0.070000,1.0000,direct-terminal,0.212000,true
13400911004452511913,8,1920,0.070000,0.5000,direct-terminal,0.233000,true
13400911004452511913,8,1920,0.070000,0.2500,direct-terminal,0.234000,true
13400911004452511913,8,1920,0.070000,0.1000,direct-terminal,0.231000,true
13400911004452511913,8,1920,0.070000,hard,direct-terminal,0.225000,true
14389304000666033340,8,1920,0.070000,soft,direct-terminal,0.254000,true
14389304000666033340,8,1920,0.070000,2.0000,direct-terminal,0.254000,true
14389304000666033340,8,1920,0.070000,1.0000,direct-terminal,0.254000,true
14389304000666033340,8,1920,0.070000,0.5000,direct-terminal,0.251000,true
14389304000666033340,8,1920,0.070000,0.2500,direct-terminal,0.247000,true
14389304000666033340,8,1920,0.070000,0.1000,direct-terminal,0.253000,true
14389304000666033340,8,1920,0.070000,hard,direct-terminal,0.252000,true
7379312348008863955,8,1920,0.070000,soft,direct-terminal,0.293000,true
7379312348008863955,8,1920,0.070000,2.0000,direct-terminal,0.251000,true
7379312348008863955,8,1920,0.070000,1.0000,direct-terminal,0.251000,true
7379312348008863955,8,1920,0.070000,0.5000,direct-terminal,0.236000,true
7379312348008863955,8,1920,0.070000,0.2500,direct-terminal,0.230000,true
7379312348008863955,8,1920,0.070000,0.1000,direct-terminal,0.240000,true
7379312348008863955,8,1920,0.070000,hard,direct-terminal,0.239000,true
9520731371184805094,8,1920,0.070000,soft,direct-terminal,0.321000,true
9520731371184805094,8,1920,0.070000,2.0000,direct-terminal,0.233000,true
9520731371184805094,8,1920,0.070000,1.0000,direct-terminal,0.233000,true
9520731371184805094,8,1920,0.070000,0.5000,direct-terminal,0.233000,true
9520731371184805094,8,1920,0.070000,0.2500,direct-terminal,0.235000,true
9520731371184805094,8,1920,0.070000,0.1000,direct-terminal,0.226000,true
9520731371184805094,8,1920,0.070000,hard,direct-terminal,0.236000,true
2511848558889390333,8,1920,0.070000,soft,direct-terminal,0.264000,true
2511848558889390333,8,1920,0.070000,2.0000,direct-terminal,0.253000,true
2511848558889390333,8,1920,0.070000,1.0000,direct-terminal,0.260000,true
2511848558889390333,8,1920,0.070000,0.5000,direct-terminal,0.266000,true
2511848558889390333,8,1920,0.070000,0.2500,direct-terminal,0.253000,true
2511848558889390333,8,1920,0.070000,0.1000,direct-terminal,0.231000,true
2511848558889390333,8,1920,0.070000,hard,direct-terminal,0.231000,true
4653197178990775568,8,1920,0.070000,soft,direct-terminal,0.268000,true
4653197178990775568,8,1920,0.070000,2.0000,direct-terminal,0.265000,true
4653197178990775568,8,1920,0.070000,1.0000,direct-terminal,0.265000,true
4653197178990775568,8,1920,0.070000,0.5000,direct-terminal,0.265000,true
4653197178990775568,8,1920,0.070000,0.2500,direct-terminal,0.267000,true
4653197178990775568,8,1920,0.070000,0.1000,direct-terminal,0.233000,true
4653197178990775568,8,1920,0.070000,hard,direct-terminal,0.233000,true
17242871620025108775,8,1920,0.070000,soft,direct-terminal,0.259000,true
17242871620025108775,8,1920,0.070000,2.0000,direct-terminal,0.214000,true
17242871620025108775,8,1920,0.070000,1.0000,direct-terminal,0.214000,true
17242871620025108775,8,1920,0.070000,0.5000,direct-terminal,0.221000,true
17242871620025108775,8,1920,0.070000,0.2500,direct-terminal,0.239000,true
17242871620025108775,8,1920,0.070000,0.1000,direct-terminal,0.205000,true
17242871620025108775,8,1920,0.070000,hard,direct-terminal,0.227000,true
937440981967258938,8,1920,0.070000,soft,direct-terminal,0.242000,true
937440981967258938,8,1920,0.070000,2.0000,direct-terminal,0.249000,true
937440981967258938,8,1920,0.070000,1.0000,direct-terminal,0.249000,true
937440981967258938,8,1920,0.070000,0.5000,direct-terminal,0.249000,true
937440981967258938,8,1920,0.070000,0.2500,direct-terminal,0.254000,true
937440981967258938,8,1920,0.070000,0.1000,direct-terminal,0.240000,true
937440981967258938,8,1920,0.070000,hard,direct-terminal,0.242000,true
12336995258221445457,8,1920,0.070000,soft,direct-terminal,0.279000,true
12336995258221445457,8,1920,0.070000,2.0000,direct-terminal,0.273000,true
12336995258221445457,8,1920,0.070000,1.0000,direct-terminal,0.273000,true
12336995258221445457,8,1920,0.070000,0.5000,direct-terminal,0.273000,true
12336995258221445457,8,1920,0.070000,0.2500,direct-terminal,0.273000,true
12336995258221445457,8,1920,0.070000,0.1000,direct-terminal,0.242000,true
12336995258221445457,8,1920,0.070000,hard,direct-terminal,0.238000,true
14550357526309911908,8,1920,0.070000,soft,direct-terminal,0.263000,true
14550357526309911908,8,1920,0.070000,2.0000,direct-terminal,0.243000,true
14550357526309911908,8,1920,0.070000,1.0000,direct-terminal,0.243000,true
14550357526309911908,8,1920,0.070000,0.5000,direct-terminal,0.232000,true
14550357526309911908,8,1920,0.070000,0.2500,direct-terminal,0.231000,true
14550357526309911908,8,1920,0.070000,0.1000,direct-terminal,0.228000,true
14550357526309911908,8,1920,0.070000,hard,direct-terminal,0.219000,true
6315413713023973755,8,1920,0.070000,soft,direct-terminal,0.219000,true
6315413713023973755,8,1920,0.070000,2.0000,direct-terminal,0.251000,true
6315413713023973755,8,1920,0.070000,1.0000,direct-terminal,0.261000,true
6315413713023973755,8,1920,0.070000,0.5000,direct-terminal,0.269000,true
6315413713023973755,8,1920,0.070000,0.2500,direct-terminal,0.268000,true
6315413713023973755,8,1920,0.070000,0.1000,direct-terminal,0.273000,true
6315413713023973755,8,1920,0.070000,hard,direct-terminal,0.275000,true
17752165541379257742,8,1920,0.070000,soft,direct-terminal,0.287000,true
17752165541379257742,8,1920,0.070000,2.0000,direct-terminal,0.266000,true
17752165541379257742,8,1920,0.070000,1.0000,direct-terminal,0.266000,true
17752165541379257742,8,1920,0.070000,0.5000,direct-terminal,0.266000,true
17752165541379257742,8,1920,0.070000,0.2500,direct-terminal,0.266000,true
17752165541379257742,8,1920,0.070000,0.1000,direct-terminal,0.240000,true
17752165541379257742,8,1920,0.070000,hard,direct-terminal,0.229000,true
1447861344392032677,8,1920,0.070000,soft,direct-terminal,0.243000,true
1447861344392032677,8,1920,0.070000,2.0000,direct-terminal,0.238000,true
1447861344392032677,8,1920,0.070000,1.0000,direct-terminal,0.241000,true
1447861344392032677,8,1920,0.070000,0.5000,direct-terminal,0.241000,true
1447861344392032677,8,1920,0.070000,0.2500,direct-terminal,0.243000,true
1447861344392032677,8,1920,0.070000,0.1000,direct-terminal,0.212000,true
1447861344392032677,8,1920,0.070000,hard,direct-terminal,0.216000,true
15453308257587330068,8,7680,0.015000,soft,direct-terminal,0.251000,true
15453308257587330068,8,7680,0.015000,2.0000,direct-terminal,0.224000,true
15453308257587330068,8,7680,0.015000,1.0000,direct-terminal,0.224000,true
15453308257587330068,8,7680,0.015000,0.5000,direct-terminal,0.224000,true
15453308257587330068,8,7680,0.015000,0.2500,direct-terminal,0.224000,true
15453308257587330068,8,7680,0.015000,0.1000,direct-terminal,0.234000,true
15453308257587330068,8,7680,0.015000,hard,direct-terminal,0.234000,true
8371249665055979563,8,7680,0.015000,soft,direct-terminal,0.498000,true
8371249665055979563,8,7680,0.015000,2.0000,direct-terminal,0.252000,true
8371249665055979563,8,7680,0.015000,1.0000,direct-terminal,0.252000,true
8371249665055979563,8,7680,0.015000,0.5000,direct-terminal,0.241000,true
8371249665055979563,8,7680,0.015000,0.2500,direct-terminal,0.249000,true
8371249665055979563,8,7680,0.015000,0.1000,direct-terminal,0.214000,true
8371249665055979563,8,7680,0.015000,hard,direct-terminal,0.238000,true
10584648148176565310,8,7680,0.015000,soft,direct-terminal,0.356000,true
10584648148176565310,8,7680,0.015000,2.0000,direct-terminal,0.237000,true
10584648148176565310,8,7680,0.015000,1.0000,direct-terminal,0.237000,true
10584648148176565310,8,7680,0.015000,0.5000,direct-terminal,0.237000,true
10584648148176565310,8,7680,0.015000,0.2500,direct-terminal,0.238000,true
10584648148176565310,8,7680,0.015000,0.1000,direct-terminal,0.248000,true
10584648148176565310,8,7680,0.015000,hard,direct-terminal,0.237000,true
3503715438342828117,8,7680,0.015000,soft,direct-terminal,0.377000,true
3503715438342828117,8,7680,0.015000,2.0000,direct-terminal,0.246000,true
3503715438342828117,8,7680,0.015000,1.0000,direct-terminal,0.246000,true
3503715438342828117,8,7680,0.015000,0.5000,direct-terminal,0.249000,true
3503715438342828117,8,7680,0.015000,0.2500,direct-terminal,0.294000,true
3503715438342828117,8,7680,0.015000,0.1000,direct-terminal,0.212000,true
3503715438342828117,8,7680,0.015000,hard,direct-terminal,0.224000,true
6870017868308966504,8,7680,0.015000,soft,direct-terminal,0.373000,true
6870017868308966504,8,7680,0.015000,2.0000,direct-terminal,0.239000,true
6870017868308966504,8,7680,0.015000,1.0000,direct-terminal,0.239000,true
6870017868308966504,8,7680,0.015000,0.5000,direct-terminal,0.238000,true
6870017868308966504,8,7680,0.015000,0.2500,direct-terminal,0.256000,true
6870017868308966504,8,7680,0.015000,0.1000,direct-terminal,0.207000,true
6870017868308966504,8,7680,0.015000,hard,direct-terminal,0.227000,true
18234668199544023167,8,7680,0.015000,soft,direct-terminal,0.473000,true
18234668199544023167,8,7680,0.015000,2.0000,direct-terminal,0.243000,true
18234668199544023167,8,7680,0.015000,1.0000,direct-terminal,0.243000,true
18234668199544023167,8,7680,0.015000,0.5000,direct-terminal,0.254000,true
18234668199544023167,8,7680,0.015000,0.2500,direct-terminal,0.247000,true
18234668199544023167,8,7680,0.015000,0.1000,direct-terminal,0.241000,true
18234668199544023167,8,7680,0.015000,hard,direct-terminal,0.232000,true
2001287458986747026,8,7680,0.015000,soft,direct-terminal,0.338000,true
2001287458986747026,8,7680,0.015000,2.0000,direct-terminal,0.265000,true
2001287458986747026,8,7680,0.015000,1.0000,direct-terminal,0.264000,true
2001287458986747026,8,7680,0.015000,0.5000,direct-terminal,0.265000,true
2001287458986747026,8,7680,0.015000,0.2500,direct-terminal,0.246000,true
2001287458986747026,8,7680,0.015000,0.1000,direct-terminal,0.213000,true
2001287458986747026,8,7680,0.015000,hard,direct-terminal,0.210000,true
13400911004452511913,8,7680,0.015000,soft,direct-terminal,0.282000,true
13400911004452511913,8,7680,0.015000,2.0000,direct-terminal,0.230000,true
13400911004452511913,8,7680,0.015000,1.0000,direct-terminal,0.241000,true
13400911004452511913,8,7680,0.015000,0.5000,direct-terminal,0.241000,true
13400911004452511913,8,7680,0.015000,0.2500,direct-terminal,0.255000,true
13400911004452511913,8,7680,0.015000,0.1000,direct-terminal,0.213000,true
13400911004452511913,8,7680,0.015000,hard,direct-terminal,0.209000,true
14389304000666033340,8,7680,0.015000,soft,direct-terminal,0.486000,true
14389304000666033340,8,7680,0.015000,2.0000,direct-terminal,0.254000,true
14389304000666033340,8,7680,0.015000,1.0000,direct-terminal,0.254000,true
14389304000666033340,8,7680,0.015000,0.5000,direct-terminal,0.258000,true
14389304000666033340,8,7680,0.015000,0.2500,direct-terminal,0.232000,true
14389304000666033340,8,7680,0.015000,0.1000,direct-terminal,0.224000,true
14389304000666033340,8,7680,0.015000,hard,direct-terminal,0.249000,true
7379312348008863955,8,7680,0.015000,soft,direct-terminal,0.400000,true
7379312348008863955,8,7680,0.015000,2.0000,direct-terminal,0.210000,true
7379312348008863955,8,7680,0.015000,1.0000,direct-terminal,0.210000,true
7379312348008863955,8,7680,0.015000,0.5000,direct-terminal,0.226000,true
7379312348008863955,8,7680,0.015000,0.2500,direct-terminal,0.247000,true
7379312348008863955,8,7680,0.015000,0.1000,direct-terminal,0.206000,true
7379312348008863955,8,7680,0.015000,hard,direct-terminal,0.232000,true
9520731371184805094,8,7680,0.015000,soft,direct-terminal,0.302000,true
9520731371184805094,8,7680,0.015000,2.0000,direct-terminal,0.233000,true
9520731371184805094,8,7680,0.015000,1.0000,direct-terminal,0.233000,true
9520731371184805094,8,7680,0.015000,0.5000,direct-terminal,0.233000,true
9520731371184805094,8,7680,0.015000,0.2500,direct-terminal,0.232000,true
9520731371184805094,8,7680,0.015000,0.1000,direct-terminal,0.226000,true
9520731371184805094,8,7680,0.015000,hard,direct-terminal,0.213000,true
2511848558889390333,8,7680,0.015000,soft,direct-terminal,0.310000,true
2511848558889390333,8,7680,0.015000,2.0000,direct-terminal,0.249000,true
2511848558889390333,8,7680,0.015000,1.0000,direct-terminal,0.249000,true
2511848558889390333,8,7680,0.015000,0.5000,direct-terminal,0.249000,true
2511848558889390333,8,7680,0.015000,0.2500,direct-terminal,0.274000,true
2511848558889390333,8,7680,0.015000,0.1000,direct-terminal,0.231000,true
2511848558889390333,8,7680,0.015000,hard,direct-terminal,0.231000,true
4653197178990775568,8,7680,0.015000,soft,direct-terminal,0.361000,true
4653197178990775568,8,7680,0.015000,2.0000,direct-terminal,0.235000,true
4653197178990775568,8,7680,0.015000,1.0000,direct-terminal,0.235000,true
4653197178990775568,8,7680,0.015000,0.5000,direct-terminal,0.235000,true
4653197178990775568,8,7680,0.015000,0.2500,direct-terminal,0.236000,true
4653197178990775568,8,7680,0.015000,0.1000,direct-terminal,0.207000,true
4653197178990775568,8,7680,0.015000,hard,direct-terminal,0.207000,true
17242871620025108775,8,7680,0.015000,soft,direct-terminal,0.265000,true
17242871620025108775,8,7680,0.015000,2.0000,direct-terminal,0.253000,true
17242871620025108775,8,7680,0.015000,1.0000,direct-terminal,0.253000,true
17242871620025108775,8,7680,0.015000,0.5000,direct-terminal,0.253000,true
17242871620025108775,8,7680,0.015000,0.2500,direct-terminal,0.283000,true
17242871620025108775,8,7680,0.015000,0.1000,direct-terminal,0.227000,true
17242871620025108775,8,7680,0.015000,hard,direct-terminal,0.227000,true
937440981967258938,8,7680,0.015000,soft,direct-terminal,0.282000,true
937440981967258938,8,7680,0.015000,2.0000,direct-terminal,0.276000,true
937440981967258938,8,7680,0.015000,1.0000,direct-terminal,0.276000,true
937440981967258938,8,7680,0.015000,0.5000,direct-terminal,0.276000,true
937440981967258938,8,7680,0.015000,0.2500,direct-terminal,0.274000,true
937440981967258938,8,7680,0.015000,0.1000,direct-terminal,0.217000,true
937440981967258938,8,7680,0.015000,hard,direct-terminal,0.217000,true
12336995258221445457,8,7680,0.015000,soft,direct-terminal,0.409000,true
12336995258221445457,8,7680,0.015000,2.0000,direct-terminal,0.232000,true
12336995258221445457,8,7680,0.015000,1.0000,direct-terminal,0.232000,true
12336995258221445457,8,7680,0.015000,0.5000,direct-terminal,0.232000,true
12336995258221445457,8,7680,0.015000,0.2500,direct-terminal,0.234000,true
12336995258221445457,8,7680,0.015000,0.1000,direct-terminal,0.230000,true
12336995258221445457,8,7680,0.015000,hard,direct-terminal,0.238000,true
14550357526309911908,8,7680,0.015000,soft,direct-terminal,0.541000,true
14550357526309911908,8,7680,0.015000,2.0000,direct-terminal,0.223000,true
14550357526309911908,8,7680,0.015000,1.0000,direct-terminal,0.223000,true
14550357526309911908,8,7680,0.015000,0.5000,direct-terminal,0.226000,true
14550357526309911908,8,7680,0.015000,0.2500,direct-terminal,0.226000,true
14550357526309911908,8,7680,0.015000,0.1000,direct-terminal,0.219000,true
14550357526309911908,8,7680,0.015000,hard,direct-terminal,0.246000,true
6315413713023973755,8,7680,0.015000,soft,direct-terminal,0.258000,true
6315413713023973755,8,7680,0.015000,2.0000,direct-terminal,0.230000,true
6315413713023973755,8,7680,0.015000,1.0000,direct-terminal,0.230000,true
6315413713023973755,8,7680,0.015000,0.5000,direct-terminal,0.230000,true
6315413713023973755,8,7680,0.015000,0.2500,direct-terminal,0.230000,true
6315413713023973755,8,7680,0.015000,0.1000,direct-terminal,0.226000,true
6315413713023973755,8,7680,0.015000,hard,direct-terminal,0.222000,true
17752165541379257742,8,7680,0.015000,soft,direct-terminal,0.489000,true
17752165541379257742,8,7680,0.015000,2.0000,direct-terminal,0.249000,true
17752165541379257742,8,7680,0.015000,1.0000,direct-terminal,0.250000,true
17752165541379257742,8,7680,0.015000,0.5000,direct-terminal,0.246000,true
17752165541379257742,8,7680,0.015000,0.2500,direct-terminal,0.247000,true
17752165541379257742,8,7680,0.015000,0.1000,direct-terminal,0.253000,true
17752165541379257742,8,7680,0.015000,hard,direct-terminal,0.242000,true
1447861344392032677,8,7680,0.015000,soft,direct-terminal,0.519000,true
1447861344392032677,8,7680,0.015000,2.0000,direct-terminal,0.232000,true
1447861344392032677,8,7680,0.015000,1.0000,direct-terminal,0.232000,true
1447861344392032677,8,7680,0.015000,0.5000,direct-terminal,0.238000,true
1447861344392032677,8,7680,0.015000,0.2500,direct-terminal,0.237000,true
1447861344392032677,8,7680,0.015000,0.1000,direct-terminal,0.218000,true
1447861344392032677,8,7680,0.015000,hard,direct-terminal,0.238000,true
15453308257587330068,8,7680,0.035000,soft,direct-terminal,1.000000,true
15453308257587330068,8,7680,0.035000,2.0000,direct-terminal,0.242000,true
15453308257587330068,8,7680,0.035000,1.0000,direct-terminal,0.242000,true
15453308257587330068,8,7680,0.035000,0.5000,direct-terminal,0.274000,true
15453308257587330068,8,7680,0.035000,0.2500,direct-terminal,0.474000,true
15453308257587330068,8,7680,0.035000,0.1000,direct-terminal,0.390000,true
15453308257587330068,8,7680,0.035000,hard,direct-terminal,0.221000,true
8371249665055979563,8,7680,0.035000,soft,direct-terminal,0.275000,true
8371249665055979563,8,7680,0.035000,2.0000,direct-terminal,0.235000,true
8371249665055979563,8,7680,0.035000,1.0000,direct-terminal,0.228000,true
8371249665055979563,8,7680,0.035000,0.5000,direct-terminal,0.240000,true
8371249665055979563,8,7680,0.035000,0.2500,direct-terminal,0.241000,true
8371249665055979563,8,7680,0.035000,0.1000,direct-terminal,0.245000,true
8371249665055979563,8,7680,0.035000,hard,direct-terminal,0.231000,true
10584648148176565310,8,7680,0.035000,soft,direct-terminal,0.397000,true
10584648148176565310,8,7680,0.035000,2.0000,direct-terminal,0.243000,true
10584648148176565310,8,7680,0.035000,1.0000,direct-terminal,0.231000,true
10584648148176565310,8,7680,0.035000,0.5000,direct-terminal,0.231000,true
10584648148176565310,8,7680,0.035000,0.2500,direct-terminal,0.242000,true
10584648148176565310,8,7680,0.035000,0.1000,direct-terminal,0.236000,true
10584648148176565310,8,7680,0.035000,hard,direct-terminal,0.238000,true
3503715438342828117,8,7680,0.035000,soft,direct-terminal,0.452000,true
3503715438342828117,8,7680,0.035000,2.0000,direct-terminal,0.246000,true
3503715438342828117,8,7680,0.035000,1.0000,direct-terminal,0.246000,true
3503715438342828117,8,7680,0.035000,0.5000,direct-terminal,0.249000,true
3503715438342828117,8,7680,0.035000,0.2500,direct-terminal,0.262000,true
3503715438342828117,8,7680,0.035000,0.1000,direct-terminal,0.249000,true
3503715438342828117,8,7680,0.035000,hard,direct-terminal,0.220000,true
6870017868308966504,8,7680,0.035000,soft,direct-terminal,0.474000,true
6870017868308966504,8,7680,0.035000,2.0000,direct-terminal,0.245000,true
6870017868308966504,8,7680,0.035000,1.0000,direct-terminal,0.245000,true
6870017868308966504,8,7680,0.035000,0.5000,direct-terminal,0.245000,true
6870017868308966504,8,7680,0.035000,0.2500,direct-terminal,0.245000,true
6870017868308966504,8,7680,0.035000,0.1000,direct-terminal,0.258000,true
6870017868308966504,8,7680,0.035000,hard,direct-terminal,0.263000,true
18234668199544023167,8,7680,0.035000,soft,direct-terminal,1.000000,true
18234668199544023167,8,7680,0.035000,2.0000,direct-terminal,0.254000,true
18234668199544023167,8,7680,0.035000,1.0000,direct-terminal,0.261000,true
18234668199544023167,8,7680,0.035000,0.5000,direct-terminal,0.297000,true
18234668199544023167,8,7680,0.035000,0.2500,direct-terminal,0.354000,true
18234668199544023167,8,7680,0.035000,0.1000,direct-terminal,0.292000,true
18234668199544023167,8,7680,0.035000,hard,direct-terminal,0.239000,true
2001287458986747026,8,7680,0.035000,soft,direct-terminal,0.235000,true
2001287458986747026,8,7680,0.035000,2.0000,direct-terminal,0.240000,true
2001287458986747026,8,7680,0.035000,1.0000,direct-terminal,0.240000,true
2001287458986747026,8,7680,0.035000,0.5000,direct-terminal,0.240000,true
2001287458986747026,8,7680,0.035000,0.2500,direct-terminal,0.240000,true
2001287458986747026,8,7680,0.035000,0.1000,direct-terminal,0.240000,true
2001287458986747026,8,7680,0.035000,hard,direct-terminal,0.247000,true
13400911004452511913,8,7680,0.035000,soft,direct-terminal,0.450000,true
13400911004452511913,8,7680,0.035000,2.0000,direct-terminal,0.251000,true
13400911004452511913,8,7680,0.035000,1.0000,direct-terminal,0.251000,true
13400911004452511913,8,7680,0.035000,0.5000,direct-terminal,0.247000,true
13400911004452511913,8,7680,0.035000,0.2500,direct-terminal,0.250000,true
13400911004452511913,8,7680,0.035000,0.1000,direct-terminal,0.244000,true
13400911004452511913,8,7680,0.035000,hard,direct-terminal,0.246000,true
14389304000666033340,8,7680,0.035000,soft,direct-terminal,0.314000,true
14389304000666033340,8,7680,0.035000,2.0000,direct-terminal,0.249000,true
14389304000666033340,8,7680,0.035000,1.0000,direct-terminal,0.249000,true
14389304000666033340,8,7680,0.035000,0.5000,direct-terminal,0.243000,true
14389304000666033340,8,7680,0.035000,0.2500,direct-terminal,0.277000,true
14389304000666033340,8,7680,0.035000,0.1000,direct-terminal,0.267000,true
14389304000666033340,8,7680,0.035000,hard,direct-terminal,0.259000,true
7379312348008863955,8,7680,0.035000,soft,direct-terminal,1.000000,true
7379312348008863955,8,7680,0.035000,2.0000,direct-terminal,0.238000,true
7379312348008863955,8,7680,0.035000,1.0000,direct-terminal,0.238000,true
7379312348008863955,8,7680,0.035000,0.5000,direct-terminal,0.262000,true
