seed,depth,temperature,gradient_norm,soft_direct_loss_drop,soft_rotated_loss_drop,tempered_direct_loss_drop,tempered_rotated_loss_drop
13400911004452511913,3,0.1000,2.012577,0.004429,-0.001290,0.000001,-0.000000
13400911004452511913,3,hard,2.012577,0.004429,-0.001290,0.000000,0.000000
14389304000666033340,3,soft,2.118922,0.004897,-0.001305,0.004897,-0.001305
14389304000666033340,3,2.0000,2.118922,0.004897,-0.001305,0.000061,-0.000021
14389304000666033340,3,1.0000,2.118922,0.004897,-0.001305,0.000185,-0.000058
14389304000666033340,3,0.5000,2.118922,0.004897,-0.001305,0.000798,-0.000191
14389304000666033340,3,0.2500,2.118922,0.004897,-0.001305,0.000403,-0.000073
14389304000666033340,3,0.1000,2.118922,0.004897,-0.001305,0.000002,-0.000000
14389304000666033340,3,hard,2.118922,0.004897,-0.001305,0.000000,0.000000
7379312348008863955,3,soft,2.081921,0.004767,-0.001303,0.004767,-0.001303
7379312348008863955,3,2.0000,2.081921,0.004767,-0.001303,0.000061,-0.000020
7379312348008863955,3,1.0000,2.081921,0.004767,-0.001303,0.000185,-0.000058
7379312348008863955,3,0.5000,2.081921,0.004767,-0.001303,0.000809,-0.000220
7379312348008863955,3,0.2500,2.081921,0.004767,-0.001303,0.000408,-0.000100
7379312348008863955,3,0.1000,2.081921,0.004767,-0.001303,0.000002,-0.000000
7379312348008863955,3,hard,2.081921,0.004767,-0.001303,0.000000,0.000000
9520731371184805094,3,soft,2.030498,0.004526,-0.001212,0.004526,-0.001212
9520731371184805094,3,2.0000,2.030498,0.004526,-0.001212,0.000058,-0.000021
9520731371184805094,3,1.0000,2.030498,0.004526,-0.001212,0.000178,-0.000057
9520731371184805094,3,0.5000,2.030498,0.004526,-0.001212,0.000793,-0.000176
9520731371184805094,3,0.2500,2.030498,0.004526,-0.001212,0.000399,-0.000051
9520731371184805094,3,0.1000,2.030498,0.004526,-0.001212,0.000002,-0.000000
9520731371184805094,3,hard,2.030498,0.004526,-0.001212,0.000000,0.000000
2511848558889390333,3,soft,2.154796,0.005020,-0.001312,0.005020,-0.001312
2511848558889390333,3,2.0000,2.154796,0.005020,-0.001312,0.000062,-0.000021
2511848558889390333,3,1.0000,2.154796,0.005020,-0.001312,0.000187,-0.000059
2511848558889390333,3,0.5000,2.154796,0.005020,-0.001312,0.000800,-0.000209
2511848558889390333,3,0.2500,2.154796,0.005020,-0.001312,0.000417,-0.000090
2511848558889390333,3,0.1000,2.154796,0.005020,-0.001312,0.000002,-0.000000
2511848558889390333,3,hard,2.154796,0.005020,-0.001312,0.000000,0.000000
4653197178990775568,3,soft,2.014491,0.004382,-0.001106,0.004382,-0.001106
4653197178990775568,3,2.0000,2.014491,0.004382,-0.001106,0.000057,-0.000017
4653197178990775568,3,1.0000,2.014491,0.004382,-0.001106,0.000172,-0.000049
4653197178990775568,3,0.5000,2.014491,0.004382,-0.001106,0.000750,-0.000204
4653197178990775568,3,0.2500,2.014491,0.004382,-0.001106,0.000389,-0.000110
4653197178990775568,3,0.1000,2.014491,0.004382,-0.001106,0.000002,-0.000000
4653197178990775568,3,hard,2.014491,0.004382,-0.001106,0.000000,0.000000
17242871620025108775,3,soft,2.018791,0.004500,-0.001156,0.004500,-0.001156
17242871620025108775,3,2.0000,2.018791,0.004500,-0.001156,0.000056,-0.000019
17242871620025108775,3,1.0000,2.018791,0.004500,-0.001156,0.000174,-0.000053
17242871620025108775,3,0.5000,2.018791,0.004500,-0.001156,0.000790,-0.000196
17242871620025108775,3,0.2500,2.018791,0.004500,-0.001156,0.000394,-0.000089
17242871620025108775,3,0.1000,2.018791,0.004500,-0.001156,0.000002,-0.000000
17242871620025108775,3,hard,2.018791,0.004500,-0.001156,0.000000,0.000000
937440981967258938,3,soft,2.109350,0.004846,-0.001178,0.004846,-0.001178
937440981967258938,3,2.0000,2.109350,0.004846,-0.001178,0.000060,-0.000020
937440981967258938,3,1.0000,2.109350,0.004846,-0.001178,0.000184,-0.000055
937440981967258938,3,0.5000,2.109350,0.004846,-0.001178,0.000795,-0.000186
937440981967258938,3,0.2500,2.109350,0.004846,-0.001178,0.000407,-0.000077
937440981967258938,3,0.1000,2.109350,0.004846,-0.001178,0.000002,-0.000000
937440981967258938,3,hard,2.109350,0.004846,-0.001178,0.000000,0.000000
12336995258221445457,3,soft,2.072212,0.004613,-0.001222,0.004613,-0.001222
12336995258221445457,3,2.0000,2.072212,0.004613,-0.001222,0.000059,-0.000020
12336995258221445457,3,1.0000,2.072212,0.004613,-0.001222,0.000177,-0.000056
12336995258221445457,3,0.5000,2.072212,0.004613,-0.001222,0.000759,-0.000189
12336995258221445457,3,0.2500,2.072212,0.004613,-0.001222,0.000396,-0.000069
12336995258221445457,3,0.1000,2.072212,0.004613,-0.001222,0.000002,-0.000000
12336995258221445457,3,hard,2.072212,0.004613,-0.001222,0.000000,0.000000
14550357526309911908,3,soft,2.025234,0.004488,-0.001184,0.004488,-0.001184
14550357526309911908,3,2.0000,2.025234,0.004488,-0.001184,0.000058,-0.000019
14550357526309911908,3,1.0000,2.025234,0.004488,-0.001184,0.000177,-0.000054
14550357526309911908,3,0.5000,2.025234,0.004488,-0.001184,0.000785,-0.000208
14550357526309911908,3,0.2500,2.025234,0.004488,-0.001184,0.000399,-0.000097
14550357526309911908,3,0.1000,2.025234,0.004488,-0.001184,0.000002,-0.000000
14550357526309911908,3,hard,2.025234,0.004488,-0.001184,0.000000,0.000000
6315413713023973755,3,soft,2.050476,0.004571,-0.001211,0.004571,-0.001211
6315413713023973755,3,2.0000,2.050476,0.004571,-0.001211,0.000057,-0.000019
6315413713023973755,3,1.0000,2.050476,0.004571,-0.001211,0.000176,-0.000055
6315413713023973755,3,0.5000,2.050476,0.004571,-0.001211,0.000772,-0.000199
6315413713023973755,3,0.2500,2.050476,0.004571,-0.001211,0.000381,-0.000083
6315413713023973755,3,0.1000,2.050476,0.004571,-0.001211,0.000002,-0.000000
6315413713023973755,3,hard,2.050476,0.004571,-0.001211,0.000000,0.000000
17752165541379257742,3,soft,2.128833,0.004946,-0.001487,0.004946,-0.001487
17752165541379257742,3,2.0000,2.128833,0.004946,-0.001487,0.000062,-0.000023
17752165541379257742,3,1.0000,2.128833,0.004946,-0.001487,0.000188,-0.000065
17752165541379257742,3,0.5000,2.128833,0.004946,-0.001487,0.000810,-0.000217
17752165541379257742,3,0.2500,2.128833,0.004946,-0.001487,0.000421,-0.000091
17752165541379257742,3,0.1000,2.128833,0.004946,-0.001487,0.000002,-0.000000
17752165541379257742,3,hard,2.128833,0.004946,-0.001487,0.000000,0.000000
1447861344392032677,3,soft,2.009653,0.004450,-0.001324,0.004450,-0.001324
1447861344392032677,3,2.0000,2.009653,0.004450,-0.001324,0.000056,-0.000020
1447861344392032677,3,1.0000,2.009653,0.004450,-0.001324,0.000174,-0.000058
1447861344392032677,3,0.5000,2.009653,0.004450,-0.001324,0.000789,-0.000213
1447861344392032677,3,0.2500,2.009653,0.004450,-0.001324,0.000391,-0.000085
1447861344392032677,3,0.1000,2.009653,0.004450,-0.001324,0.000002,-0.000000
1447861344392032677,3,hard,2.009653,0.004450,-0.001324,0.000000,0.000000
15453308257587330068,4,soft,2.685173,0.007425,-0.001814,0.007425,-0.001814
15453308257587330068,4,2.0000,2.685173,0.007425,-0.001814,0.000065,-0.000019
15453308257587330068,4,1.0000,2.685173,0.007425,-0.001814,0.000176,-0.000049
15453308257587330068,4,0.5000,2.685173,0.007425,-0.001814,0.000967,-0.000266
15453308257587330068,4,0.2500,2.685173,0.007425,-0.001814,0.000543,-0.000163
15453308257587330068,4,0.1000,2.685173,0.007425,-0.001814,0.000002,-0.000001
15453308257587330068,4,hard,2.685173,0.007425,-0.001814,0.000000,0.000000
8371249665055979563,4,soft,2.694094,0.007451,-0.002143,0.007451,-0.002143
8371249665055979563,4,2.0000,2.694094,0.007451,-0.002143,0.000066,-0.000021
8371249665055979563,4,1.0000,2.694094,0.007451,-0.002143,0.000177,-0.000056
8371249665055979563,4,0.5000,2.694094,0.007451,-0.002143,0.000948,-0.000292
8371249665055979563,4,0.2500,2.694094,0.007451,-0.002143,0.000549,-0.000185
8371249665055979563,4,0.1000,2.694094,0.007451,-0.002143,0.000002,-0.000001
8371249665055979563,4,hard,2.694094,0.007451,-0.002143,0.000000,0.000000
10584648148176565310,4,soft,2.805412,0.008024,-0.002244,0.008024,-0.002244
10584648148176565310,4,2.0000,2.805412,0.008024,-0.002244,0.000069,-0.000020
10584648148176565310,4,1.0000,2.805412,0.008024,-0.002244,0.000182,-0.000052
10584648148176565310,4,0.5000,2.805412,0.008024,-0.002244,0.000890,-0.000274
10584648148176565310,4,0.2500,2.805412,0.008024,-0.002244,0.000553,-0.000209
10584648148176565310,4,0.1000,2.805412,0.008024,-0.002244,0.000002,-0.000001
10584648148176565310,4,hard,2.805412,0.008024,-0.002244,0.000000,0.000000
3503715438342828117,4,soft,2.760613,0.007825,-0.001901,0.007825,-0.001901
3503715438342828117,4,2.0000,2.760613,0.007825,-0.001901,0.000067,-0.000018
3503715438342828117,4,1.0000,2.760613,0.007825,-0.001901,0.000178,-0.000047
3503715438342828117,4,0.5000,2.760613,0.007825,-0.001901,0.000918,-0.000272
3503715438342828117,4,0.2500,2.760613,0.007825,-0.001901,0.000539,-0.000217
3503715438342828117,4,0.1000,2.760613,0.007825,-0.001901,0.000002,-0.000001
3503715438342828117,4,hard,2.760613,0.007825,-0.001901,0.000000,0.000000
6870017868308966504,4,soft,2.735385,0.007657,-0.002142,0.007657,-0.002142
6870017868308966504,4,2.0000,2.735385,0.007657,-0.002142,0.000065,-0.000020
6870017868308966504,4,1.0000,2.735385,0.007657,-0.002142,0.000175,-0.000052
6870017868308966504,4,0.5000,2.735385,0.007657,-0.002142,0.000932,-0.000289
6870017868308966504,4,0.2500,2.735385,0.007657,-0.002142,0.000535,-0.000199
6870017868308966504,4,0.1000,2.735385,0.007657,-0.002142,0.000002,-0.000001
6870017868308966504,4,hard,2.735385,0.007657,-0.002142,0.000000,0.000000
18234668199544023167,4,soft,2.673976,0.007352,-0.001780,0.007352,-0.001780
18234668199544023167,4,2.0000,2.673976,0.007352,-0.001780,0.000065,-0.000020
18234668199544023167,4,1.0000,2.673976,0.007352,-0.001780,0.000174,-0.000051
18234668199544023167,4,0.5000,2.673976,0.007352,-0.001780,0.000935,-0.000252
18234668199544023167,4,0.2500,2.673976,0.007352,-0.001780,0.000545,-0.000142
18234668199544023167,4,0.1000,2.673976,0.007352,-0.001780,0.000002,-0.000001
18234668199544023167,4,hard,2.673976,0.007352,-0.001780,0.000000,0.000000
2001287458986747026,4,soft,2.705661,0.007513,-0.001964,0.007513,-0.001964
2001287458986747026,4,2.0000,2.705661,0.007513,-0.001964,0.000063,-0.000020
2001287458986747026,4,1.0000,2.705661,0.007513,-0.001964,0.000171,-0.000051
2001287458986747026,4,0.5000,2.705661,0.007513,-0.001964,0.000921,-0.000269
2001287458986747026,4,0.2500,2.705661,0.007513,-0.001964,0.000526,-0.000167
2001287458986747026,4,0.1000,2.705661,0.007513,-0.001964,0.000002,-0.000001
2001287458986747026,4,hard,2.705661,0.007513,-0.001964,0.000000,0.000000
13400911004452511913,4,soft,2.757126,0.007780,-0.002039,0.007780,-0.002039
13400911004452511913,4,2.0000,2.757126,0.007780,-0.002039,0.000066,-0.000017
13400911004452511913,4,1.0000,2.757126,0.007780,-0.002039,0.000178,-0.000045
13400911004452511913,4,0.5000,2.757126,0.007780,-0.002039,0.000927,-0.000265
13400911004452511913,4,0.2500,2.757126,0.007780,-0.002039,0.000541,-0.000194
13400911004452511913,4,0.1000,2.757126,0.007780,-0.002039,0.000002,-0.000001
13400911004452511913,4,hard,2.757126,0.007780,-0.002039,0.000000,0.000000
14389304000666033340,4,soft,2.732105,0.007657,-0.002158,0.007657,-0.002158
14389304000666033340,4,2.0000,2.732105,0.007657,-0.002158,0.000065,-0.000019
14389304000666033340,4,1.0000,2.732105,0.007657,-0.002158,0.000174,-0.000050
14389304000666033340,4,0.5000,2.732105,0.007657,-0.002158,0.000908,-0.000279
14389304000666033340,4,0.2500,2.732105,0.007657,-0.002158,0.000526,-0.000194
14389304000666033340,4,0.1000,2.732105,0.007657,-0.002158,0.000002,-0.000001
14389304000666033340,4,hard,2.732105,0.007657,-0.002158,0.000000,0.000000
7379312348008863955,4,soft,2.729574,0.007659,-0.001920,0.007659,-0.001920
7379312348008863955,4,2.0000,2.729574,0.007659,-0.001920,0.000067,-0.000019
7379312348008863955,4,1.0000,2.729574,0.007659,-0.001920,0.000178,-0.000050
7379312348008863955,4,0.5000,2.729574,0.007659,-0.001920,0.000927,-0.000271
7379312348008863955,4,0.2500,2.729574,0.007659,-0.001920,0.000534,-0.000171
7379312348008863955,4,0.1000,2.729574,0.007659,-0.001920,0.000002,-0.000001
7379312348008863955,4,hard,2.729574,0.007659,-0.001920,0.000000,0.000000
9520731371184805094,4,soft,2.702838,0.007508,-0.001762,0.007508,-0.001762
9520731371184805094,4,2.0000,2.702838,0.007508,-0.001762,0.000063,-0.000020
9520731371184805094,4,1.0000,2.702838,0.007508,-0.001762,0.000171,-0.000051
9520731371184805094,4,0.5000,2.702838,0.007508,-0.001762,0.000912,-0.000238
9520731371184805094,4,0.2500,2.702838,0.007508,-0.001762,0.000518,-0.000134
9520731371184805094,4,0.1000,2.702838,0.007508,-0.001762,0.000002,-0.000001
9520731371184805094,4,hard,2.702838,0.007508,-0.001762,0.000000,0.000000
2511848558889390333,4,soft,2.740427,0.007723,-0.001967,0.007723,-0.001967
2511848558889390333,4,2.0000,2.740427,0.007723,-0.001967,0.000068,-0.000019
2511848558889390333,4,1.0000,2.740427,0.007723,-0.001967,0.000179,-0.000049
2511848558889390333,4,0.5000,2.740427,0.007723,-0.001967,0.000932,-0.000277
2511848558889390333,4,0.2500,2.740427,0.007723,-0.001967,0.000539,-0.000194
2511848558889390333,4,0.1000,2.740427,0.007723,-0.001967,0.000002,-0.000001
2511848558889390333,4,hard,2.740427,0.007723,-0.001967,0.000000,0.000000
4653197178990775568,4,soft,2.731372,0.007639,-0.002127,0.007639,-0.002127
4653197178990775568,4,2.0000,2.731372,0.007639,-0.002127,0.000066,-0.000020
4653197178990775568,4,1.0000,2.731372,0.007639,-0.002127,0.000177,-0.000053
4653197178990775568,4,0.5000,2.731372,0.007639,-0.002127,0.000923,-0.000300
4653197178990775568,4,0.2500,2.731372,0.007639,-0.002127,0.000553,-0.000222
4653197178990775568,4,0.1000,2.731372,0.007639,-0.002127,0.000002,-0.000001
4653197178990775568,4,hard,2.731372,0.007639,-0.002127,0.000000,0.000000
17242871620025108775,4,soft,2.719320,0.007592,-0.001966,0.007592,-0.001966
17242871620025108775,4,2.0000,2.719320,0.007592,-0.001966,0.000067,-0.000020
17242871620025108775,4,1.0000,2.719320,0.007592,-0.001966,0.000177,-0.000051
17242871620025108775,4,0.5000,2.719320,0.007592,-0.001966,0.000918,-0.000275
17242871620025108775,4,0.2500,2.719320,0.007592,-0.001966,0.000545,-0.000201
17242871620025108775,4,0.1000,2.719320,0.007592,-0.001966,0.000002,-0.000001
17242871620025108775,4,hard,2.719320,0.007592,-0.001966,0.000000,0.000000
937440981967258938,4,soft,2.726270,0.007590,-0.002148,0.007590,-0.002148
937440981967258938,4,2.0000,2.726270,0.007590,-0.002148,0.000066,-0.000020
937440981967258938,4,1.0000,2.726270,0.007590,-0.002148,0.000178,-0.000052
937440981967258938,4,0.5000,2.726270,0.007590,-0.002148,0.000938,-0.000298
937440981967258938,4,0.2500,2.726270,0.007590,-0.002148,0.000533,-0.000215
937440981967258938,4,0.1000,2.726270,0.007590,-0.002148,0.000002,-0.000001
937440981967258938,4,hard,2.726270,0.007590,-0.002148,0.000000,0.000000
12336995258221445457,4,soft,2.721644,0.007589,-0.001858,0.007589,-0.001858
12336995258221445457,4,2.0000,2.721644,0.007589,-0.001858,0.000066,-0.000020
12336995258221445457,4,1.0000,2.721644,0.007589,-0.001858,0.000178,-0.000051
12336995258221445457,4,0.5000,2.721644,0.007589,-0.001858,0.000936,-0.000270
12336995258221445457,4,0.2500,2.721644,0.007589,-0.001858,0.000545,-0.000180
12336995258221445457,4,0.1000,2.721644,0.007589,-0.001858,0.000002,-0.000001
12336995258221445457,4,hard,2.721644,0.007589,-0.001858,0.000000,0.000000
14550357526309911908,4,soft,2.723941,0.007573,-0.001863,0.007573,-0.001863
14550357526309911908,4,2.0000,2.723941,0.007573,-0.001863,0.000064,-0.000018
14550357526309911908,4,1.0000,2.723941,0.007573,-0.001863,0.000172,-0.000048
14550357526309911908,4,0.5000,2.723941,0.007573,-0.001863,0.000900,-0.000258
14550357526309911908,4,0.2500,2.723941,0.007573,-0.001863,0.000530,-0.000169
14550357526309911908,4,0.1000,2.723941,0.007573,-0.001863,0.000002,-0.000001
14550357526309911908,4,hard,2.723941,0.007573,-0.001863,0.000000,0.000000
6315413713023973755,4,soft,2.733004,0.007656,-0.001955,0.007656,-0.001955
6315413713023973755,4,2.0000,2.733004,0.007656,-0.001955,0.000066,-0.000019
6315413713023973755,4,1.0000,2.733004,0.007656,-0.001955,0.000175,-0.000050
6315413713023973755,4,0.5000,2.733004,0.007656,-0.001955,0.000908,-0.000273
6315413713023973755,4,0.2500,2.733004,0.007656,-0.001955,0.000530,-0.000198
6315413713023973755,4,0.1000,2.733004,0.007656,-0.001955,0.000002,-0.000001
6315413713023973755,4,hard,2.733004,0.007656,-0.001955,0.000000,0.000000
17752165541379257742,4,soft,2.739397,0.007665,-0.001603,0.007665,-0.001603
17752165541379257742,4,2.0000,2.739397,0.007665,-0.001603,0.000066,-0.000018
17752165541379257742,4,1.0000,2.739397,0.007665,-0.001603,0.000175,-0.000046
17752165541379257742,4,0.5000,2.739397,0.007665,-0.001603,0.000878,-0.000225
17752165541379257742,4,0.2500,2.739397,0.007665,-0.001603,0.000537,-0.000150
17752165541379257742,4,0.1000,2.739397,0.007665,-0.001603,0.000002,-0.000001
17752165541379257742,4,hard,2.739397,0.007665,-0.001603,0.000000,0.000000
1447861344392032677,4,soft,2.721815,0.007581,-0.002089,0.007581,-0.002089
1447861344392032677,4,2.0000,2.721815,0.007581,-0.002089,0.000066,-0.000019
1447861344392032677,4,1.0000,2.721815,0.007581,-0.002089,0.000176,-0.000050
1447861344392032677,4,0.5000,2.721815,0.007581,-0.002089,0.000916,-0.000283
1447861344392032677,4,0.2500,2.721815,0.007581,-0.002089,0.000537,-0.000208
1447861344392032677,4,0.1000,2.721815,0.007581,-0.002089,0.000002,-0.000001
1447861344392032677,4,hard,2.721815,0.007581,-0.002089,0.000000,0.000000
15453308257587330068,5,soft,3.587661,0.013339,-0.003066,0.013339,-0.003066
15453308257587330068,5,2.0000,3.587661,0.013339,-0.003066,0.000083,-0.000027
15453308257587330068,5,1.0000,3.587661,0.013339,-0.003066,0.000204,-0.000065
15453308257587330068,5,0.5000,3.587661,0.013339,-0.003066,0.000931,-0.000262
15453308257587330068,5,0.2500,3.587661,0.013339,-0.003066,0.000653,-0.000152
15453308257587330068,5,0.1000,3.587661,0.013339,-0.003066,0.000003,-0.000001
15453308257587330068,5,hard,3.587661,0.013339,-0.003066,0.000000,0.000000
8371249665055979563,5,soft,3.477811,0.012618,-0.003507,0.012618,-0.003507
8371249665055979563,5,2.0000,3.477811,0.012618,-0.003507,0.000077,-0.000025
8371249665055979563,5,1.0000,3.477811,0.012618,-0.003507,0.000190,-0.000062
8371249665055979563,5,0.5000,3.477811,0.012618,-0.003507,0.000900,-0.000267
8371249665055979563,5,0.2500,3.477811,0.012618,-0.003507,0.000642,-0.000156
8371249665055979563,5,0.1000,3.477811,0.012618,-0.003507,0.000002,-0.000001
8371249665055979563,5,hard,3.477811,0.012618,-0.003507,0.000000,0.000000
10584648148176565310,5,soft,3.821581,0.014932,-0.004228,0.014932,-0.004228
10584648148176565310,5,2.0000,3.821581,0.014932,-0.004228,0.000093,-0.000031
10584648148176565310,5,1.0000,3.821581,0.014932,-0.004228,0.000226,-0.000075
10584648148176565310,5,0.5000,3.821581,0.014932,-0.004228,0.000987,-0.000297
10584648148176565310,5,0.2500,3.821581,0.014932,-0.004228,0.000730,-0.000189
10584648148176565310,5,0.1000,3.821581,0.014932,-0.004228,0.000003,-0.000001
10584648148176565310,5,hard,3.821581,0.014932,-0.004228,0.000000,0.000000
3503715438342828117,5,soft,3.583586,0.013470,-0.002888,0.013470,-0.002888
3503715438342828117,5,2.0000,3.583586,0.013470,-0.002888,0.000083,-0.000027
3503715438342828117,5,1.0000,3.583586,0.013470,-0.002888,0.000205,-0.000065
3503715438342828117,5,0.5000,3.583586,0.013470,-0.002888,0.000954,-0.000256
3503715438342828117,5,0.2500,3.583586,0.013470,-0.002888,0.000669,-0.000147
3503715438342828117,5,0.1000,3.583586,0.013470,-0.002888,0.000003,-0.000001
3503715438342828117,5,hard,3.583586,0.013470,-0.002888,0.000000,0.000000
6870017868308966504,5,soft,3.519212,0.012930,-0.003053,0.012930,-0.003053
6870017868308966504,5,2.0000,3.519212,0.012930,-0.003053,0.000082,-0.000027
6870017868308966504,5,1.0000,3.519212,0.012930,-0.003053,0.000201,-0.000064
6870017868308966504,5,0.5000,3.519212,0.012930,-0.003053,0.000918,-0.000249
6870017868308966504,5,0.2500,3.519212,0.012930,-0.003053,0.000665,-0.000125
6870017868308966504,5,0.1000,3.519212,0.012930,-0.003053,0.000003,-0.000000
6870017868308966504,5,hard,3.519212,0.012930,-0.003053,0.000000,0.000000
18234668199544023167,5,soft,3.594410,0.013315,-0.003471,0.013315,-0.003471
18234668199544023167,5,2.0000,3.594410,0.013315,-0.003471,0.000082,-0.000027
18234668199544023167,5,1.0000,3.594410,0.013315,-0.003471,0.000202,-0.000066
18234668199544023167,5,0.5000,3.594410,0.013315,-0.003471,0.000916,-0.000275
18234668199544023167,5,0.2500,3.594410,0.013315,-0.003471,0.000671,-0.000194
18234668199544023167,5,0.1000,3.594410,0.013315,-0.003471,0.000003,-0.000001
18234668199544023167,5,hard,3.594410,0.013315,-0.003471,0.000000,0.000000
2001287458986747026,5,soft,3.658276,0.013867,-0.003222,0.013867,-0.003222
2001287458986747026,5,2.0000,3.658276,0.013867,-0.003222,0.000087,-0.000028
2001287458986747026,5,1.0000,3.658276,0.013867,-0.003222,0.000212,-0.000068
2001287458986747026,5,0.5000,3.658276,0.013867,-0.003222,0.000962,-0.000263
2001287458986747026,5,0.2500,3.658276,0.013867,-0.003222,0.000689,-0.000132
2001287458986747026,5,0.1000,3.658276,0.013867,-0.003222,0.000003,-0.000000
2001287458986747026,5,hard,3.658276,0.013867,-0.003222,0.000000,0.000000
13400911004452511913,5,soft,3.478981,0.012548,-0.002844,0.012548,-0.002844
13400911004452511913,5,2.0000,3.478981,0.012548,-0.002844,0.000075,-0.000023
13400911004452511913,5,1.0000,3.478981,0.012548,-0.002844,0.000185,-0.000057
13400911004452511913,5,0.5000,3.478981,0.012548,-0.002844,0.000877,-0.000235
13400911004452511913,5,0.2500,3.478981,0.012548,-0.002844,0.000624,-0.000142
13400911004452511913,5,0.1000,3.478981,0.012548,-0.002844,0.000002,-0.000001
13400911004452511913,5,hard,3.478981,0.012548,-0.002844,0.000000,0.000000
14389304000666033340,5,soft,3.726112,0.014324,-0.003865,0.014324,-0.003865
14389304000666033340,5,2.0000,3.726112,0.014324,-0.003865,0.000090,-0.000027
14389304000666033340,5,1.0000,3.726112,0.014324,-0.003865,0.000219,-0.000066
14389304000666033340,5,0.5000,3.726112,0.014324,-0.003865,0.000978,-0.000309
14389304000666033340,5,0.2500,3.726112,0.014324,-0.003865,0.000712,-0.000262
14389304000666033340,5,0.1000,3.726112,0.014324,-0.003865,0.000003,-0.000001
14389304000666033340,5,hard,3.726112,0.014324,-0.003865,0.000000,0.000000
7379312348008863955,5,soft,3.512191,0.012899,-0.003144,0.012899,-0.003144
7379312348008863955,5,2.0000,3.512191,0.012899,-0.003144,0.000083,-0.000028
7379312348008863955,5,1.0000,3.512191,0.012899,-0.003144,0.000202,-0.000067
7379312348008863955,5,0.5000,3.512191,0.012899,-0.003144,0.000934,-0.000266
7379312348008863955,5,0.2500,3.512191,0.012899,-0.003144,0.000670,-0.000171
7379312348008863955,5,0.1000,3.512191,0.012899,-0.003144,0.000003,-0.000001
7379312348008863955,5,hard,3.512191,0.012899,-0.003144,0.000000,0.000000
9520731371184805094,5,soft,3.653608,0.013782,-0.002986,0.013782,-0.002986
9520731371184805094,5,2.0000,3.653608,0.013782,-0.002986,0.000085,-0.000027
9520731371184805094,5,1.0000,3.653608,0.013782,-0.002986,0.000209,-0.000064
9520731371184805094,5,0.5000,3.653608,0.013782,-0.002986,0.000935,-0.000253
9520731371184805094,5,0.2500,3.653608,0.013782,-0.002986,0.000672,-0.000166
9520731371184805094,5,0.1000,3.653608,0.013782,-0.002986,0.000003,-0.000001
9520731371184805094,5,hard,3.653608,0.013782,-0.002986,0.000000,0.000000
2511848558889390333,5,soft,3.640502,0.013792,-0.003143,0.013792,-0.003143
2511848558889390333,5,2.0000,3.640502,0.013792,-0.003143,0.000085,-0.000027
2511848558889390333,5,1.0000,3.640502,0.013792,-0.003143,0.000207,-0.000065
2511848558889390333,5,0.5000,3.640502,0.013792,-0.003143,0.000947,-0.000253
2511848558889390333,5,0.2500,3.640502,0.013792,-0.003143,0.000680,-0.000140
2511848558889390333,5,0.1000,3.640502,0.013792,-0.003143,0.000003,-0.000000
2511848558889390333,5,hard,3.640502,0.013792,-0.003143,0.000000,0.000000
4653197178990775568,5,soft,3.586590,0.013366,-0.003347,0.013366,-0.003347
4653197178990775568,5,2.0000,3.586590,0.013366,-0.003347,0.000086,-0.000030
4653197178990775568,5,1.0000,3.586590,0.013366,-0.003347,0.000210,-0.000072
4653197178990775568,5,0.5000,3.586590,0.013366,-0.003347,0.000944,-0.000268
4653197178990775568,5,0.2500,3.586590,0.013366,-0.003347,0.000689,-0.000128
4653197178990775568,5,0.1000,3.586590,0.013366,-0.003347,0.000003,-0.000000
4653197178990775568,5,hard,3.586590,0.013366,-0.003347,0.000000,0.000000
17242871620025108775,5,soft,3.546999,0.013100,-0.003146,0.013100,-0.003146
17242871620025108775,5,2.0000,3.546999,0.013100,-0.003146,0.000081,-0.000026
17242871620025108775,5,1.0000,3.546999,0.013100,-0.003146,0.000199,-0.000062
17242871620025108775,5,0.5000,3.546999,0.013100,-0.003146,0.000920,-0.000262
17242871620025108775,5,0.2500,3.546999,0.013100,-0.003146,0.000661,-0.000170
17242871620025108775,5,0.1000,3.546999,0.013100,-0.003146,0.000003,-0.000001
17242871620025108775,5,hard,3.546999,0.013100,-0.003146,0.000000,0.000000
937440981967258938,5,soft,3.608105,0.013485,-0.003624,0.013485,-0.003624
937440981967258938,5,2.0000,3.608105,0.013485,-0.003624,0.000082,-0.000028
937440981967258938,5,1.0000,3.608105,0.013485,-0.003624,0.000201,-0.000069
937440981967258938,5,0.5000,3.608105,0.013485,-0.003624,0.000933,-0.000281
937440981967258938,5,0.2500,3.608105,0.013485,-0.003624,0.000657,-0.000166
937440981967258938,5,0.1000,3.608105,0.013485,-0.003624,0.000002,-0.000001
937440981967258938,5,hard,3.608105,0.013485,-0.003624,0.000000,0.000000
12336995258221445457,5,soft,3.603408,0.013453,-0.003294,0.013453,-0.003294
12336995258221445457,5,2.0000,3.603408,0.013453,-0.003294,0.000080,-0.000028
12336995258221445457,5,1.0000,3.603408,0.013453,-0.003294,0.000197,-0.000067
12336995258221445457,5,0.5000,3.603408,0.013453,-0.003294,0.000922,-0.000271
12336995258221445457,5,0.2500,3.603408,0.013453,-0.003294,0.000643,-0.000139
12336995258221445457,5,0.1000,3.603408,0.013453,-0.003294,0.000002,-0.000000
